date,phy_name,id_phy,id_site,id,value,unit,moygliss24
2024-06-13 13:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.8,microg/m3,12.676923076923082
2024-06-13 14:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.8,microg/m3,12.685714285714292
2024-06-13 15:00:00,PM10FNV,N1,CONTE2,FSCOT2,9.4,microg/m3,12.466666666666672
2024-06-13 16:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.3,microg/m3,12.456250000000006
2024-06-13 17:00:00,PM10FNV,N1,CONTE2,FSCOT2,10.6,microg/m3,12.347058823529418
2024-06-13 18:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.3,microg/m3,12.288888888888895
2024-06-13 19:00:00,PM10FNV,N1,CONTE2,FSCOT2,14.5,microg/m3,12.405263157894742
2024-06-13 20:00:00,PM10FNV,N1,CONTE2,FSCOT2,15.6,microg/m3,12.565000000000005
2024-06-13 21:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.0,microg/m3,12.538095238095242
2024-06-13 22:00:00,PM10FNV,N1,CONTE2,FSCOT2,6.8,microg/m3,12.277272727272731
2024-06-13 23:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.6,microg/m3,12.073913043478266
2024-06-14 00:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.8,microg/m3,11.937500000000005
2024-06-14 01:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.5,microg/m3,11.887500000000005
2024-06-14 02:00:00,PM10FNV,N1,CONTE2,FSCOT2,5.1,microg/m3,11.720833333333339
2024-06-14 03:00:00,PM10FNV,N1,CONTE2,FSCOT2,6.0,microg/m3,11.625000000000005
2024-06-14 04:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.6,microg/m3,11.595833333333339
2024-06-14 05:00:00,PM10FNV,N1,CONTE2,FSCOT2,10.3,microg/m3,11.637500000000005
2024-06-14 06:00:00,PM10FNV,N1,CONTE2,FSCOT2,16.9,microg/m3,11.745833333333337
2024-06-14 07:00:00,PM10FNV,N1,CONTE2,FSCOT2,17.3,microg/m3,11.762500000000005
2024-06-14 08:00:00,PM10FNV,N1,CONTE2,FSCOT2,18.9,microg/m3,11.812500000000005
2024-06-14 09:00:00,PM10FNV,N1,CONTE2,FSCOT2,20.7,microg/m3,11.958333333333337
2024-06-14 10:00:00,PM10FNV,N1,CONTE2,FSCOT2,19.6,microg/m3,12.137500000000005
2024-06-14 11:00:00,PM10FNV,N1,CONTE2,FSCOT2,22.5,microg/m3,12.537500000000007
2024-06-14 12:00:00,PM10FNV,N1,CONTE2,FSCOT2,18.4,microg/m3,12.679166666666672
2024-06-14 13:00:00,PM10FNV,N1,CONTE2,FSCOT2,17.0,microg/m3,12.895833333333337
2024-06-14 14:00:00,PM10FNV,N1,CONTE2,FSCOT2,17.1,microg/m3,13.075000000000005
2024-06-14 15:00:00,PM10FNV,N1,CONTE2,FSCOT2,15.0,microg/m3,13.308333333333339
2024-06-14 16:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.5,microg/m3,13.275000000000006
2024-06-14 17:00:00,PM10FNV,N1,CONTE2,FSCOT2,14.9,microg/m3,13.454166666666671
2024-06-14 18:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.4,microg/m3,13.458333333333336
2024-06-14 19:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.5,microg/m3,13.208333333333336
2024-06-14 20:00:00,PM10FNV,N1,CONTE2,FSCOT2,10.8,microg/m3,13.008333333333335
2024-06-14 21:00:00,PM10FNV,N1,CONTE2,FSCOT2,10.2,microg/m3,12.933333333333335
2024-06-14 22:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.0,microg/m3,12.983333333333334
2024-06-14 23:00:00,PM10FNV,N1,CONTE2,FSCOT2,6.0,microg/m3,12.916666666666666
2024-06-15 00:00:00,PM10FNV,N1,CONTE2,FSCOT2,6.8,microg/m3,12.833333333333334
2024-06-15 01:00:00,PM10FNV,N1,CONTE2,FSCOT2,6.2,microg/m3,12.779166666666667
2024-06-15 02:00:00,PM10FNV,N1,CONTE2,FSCOT2,5.5,microg/m3,12.795833333333333
2024-06-15 03:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.5,microg/m3,12.858333333333333
